,ANO,MÊS,GRANDE REGIÃO,UNIDADE DA FEDERAÇÃO,PRODUTOR,PRODUTO,PRODUÇÃO
17536,2019,JUN,REGIÃO SUL,RIO GRANDE DO SUL,BOCCHI,BIODIESEL,"6400,113"
17537,2019,JUL,REGIÃO SUL,RIO GRANDE DO SUL,BOCCHI,BIODIESEL,"6364,014"
17538,2019,OUT,REGIÃO SUL,RIO GRANDE DO SUL,BOCCHI,BIODIESEL,"6862,924"
17539,2019,NOV,REGIÃO SUL,RIO GRANDE DO SUL,BOCCHI,BIODIESEL,"7711,337"
17540,2019,DEZ,REGIÃO SUL,RIO GRANDE DO SUL,BOCCHI,BIODIESEL,"4280,731"
17541,2020,ABR,REGIÃO SUL,RIO GRANDE DO SUL,GRANOL (CACHOEIRA DO SUL),BIODIESEL,0
17542,2020,ABR,REGIÃO SUL,SANTA CATARINA,SEARA,BIODIESEL,0
17543,2020,ABR,REGIÃO SUL,PARANÁ,BIOPAR BIOENERGIA,BIODIESEL,0
17544,2020,ABR,REGIÃO SUL,PARANÁ,BIOLIX,BIODIESEL,0
17545,2020,ABR,REGIÃO SUL,PARANÁ,BIGFRANGO,BIODIESEL,0
17546,2020,ABR,REGIÃO SUL,RIO GRANDE DO SUL,CAMERA (ROSARIO DO SUL),BIODIESEL,0
17547,2020,ABR,REGIÃO SUL,RIO GRANDE DO SUL,BRASIL ECODIESEL (ROSARIO DO SUL),BIODIESEL,0
17548,2020,MAI,REGIÃO SUL,RIO GRANDE DO SUL,GRANOL (CACHOEIRA DO SUL),BIODIESEL,0
17549,2020,MAI,REGIÃO SUL,SANTA CATARINA,SEARA,BIODIESEL,0
17550,2020,MAI,REGIÃO SUL,PARANÁ,BIOPAR BIOENERGIA,BIODIESEL,0
17551,2020,MAI,REGIÃO SUL,PARANÁ,BIOLIX,BIODIESEL,0
17552,2020,MAI,REGIÃO SUL,PARANÁ,BIGFRANGO,BIODIESEL,0
17553,2020,MAI,REGIÃO SUL,RIO GRANDE DO SUL,CAMERA (ROSARIO DO SUL),BIODIESEL,0
17554,2020,MAI,REGIÃO SUL,RIO GRANDE DO SUL,BRASIL ECODIESEL (ROSARIO DO SUL),BIODIESEL,0
17555,2020,FEV,REGIÃO SUL,RIO GRANDE DO SUL,GRANOL (CACHOEIRA DO SUL),BIODIESEL,"4044,113"
17556,2020,MAR,REGIÃO SUL,RIO GRANDE DO SUL,GRANOL (CACHOEIRA DO SUL),BIODIESEL,0
17557,2020,MAR,REGIÃO SUL,SANTA CATARINA,SEARA,BIODIESEL,0
17558,2020,MAR,REGIÃO SUL,PARANÁ,BIOPAR BIOENERGIA,BIODIESEL,0
17559,2020,MAR,REGIÃO SUL,PARANÁ,BIOLIX,BIODIESEL,0
17560,2020,MAR,REGIÃO SUL,PARANÁ,BIGFRANGO,BIODIESEL,0
17561,2020,MAR,REGIÃO SUL,RIO GRANDE DO SUL,CAMERA (ROSARIO DO SUL),BIODIESEL,0
17562,2020,MAR,REGIÃO SUL,RIO GRANDE DO SUL,BRASIL ECODIESEL (ROSARIO DO SUL),BIODIESEL,0
17563,2020,JUN,REGIÃO SUL,RIO GRANDE DO SUL,GRANOL (CACHOEIRA DO SUL),BIODIESEL,"3168,576"
17564,2020,SET,REGIÃO SUL,RIO GRANDE DO SUL,GRANOL (CACHOEIRA DO SUL),BIODIESEL,"1264,432"
17565,2020,OUT,REGIÃO SUL,RIO GRANDE DO SUL,GRANOL (CACHOEIRA DO SUL),BIODIESEL,"1290,133"
17566,2020,JUL,REGIÃO SUL,RIO GRANDE DO SUL,GRANOL (CACHOEIRA DO SUL),BIODIESEL,"7217,113"
17567,2020,AGO,REGIÃO SUL,RIO GRANDE DO SUL,GRANOL (CACHOEIRA DO SUL),BIODIESEL,"5022,426"
17568,2020,JUL,REGIÃO SUDESTE,RIO DE JANEIRO,GRAN-VALLE,BIODIESEL,0
17569,2020,JUL,REGIÃO SUDESTE,SÃO PAULO,GRANOL (CAMPINAS),BIODIESEL,0
17570,2020,JUL,REGIÃO SUDESTE,SÃO PAULO,FRIGOL,BIODIESEL,0
17571,2020,JUL,REGIÃO SUDESTE,SÃO PAULO,INNOVATTI,BIODIESEL,0
17572,2020,JUL,REGIÃO SUDESTE,SÃO PAULO,FERTIBOM,BIODIESEL,0
17573,2020,JUL,REGIÃO SUDESTE,SÃO PAULO,SP Bio,BIODIESEL,0
17574,2020,JUL,REGIÃO SUDESTE,MINAS GERAIS,SOYMINAS,BIODIESEL,0
17575,2020,JUL,REGIÃO SUDESTE,SÃO PAULO,BIOCAPITAL,BIODIESEL,0
17576,2020,JUL,REGIÃO SUDESTE,MINAS GERAIS,B 100 (EX-BIOMINAS),BIODIESEL,0
17577,2020,JUL,REGIÃO SUDESTE,MINAS GERAIS,ABDIESEL,BIODIESEL,0
17578,2020,JUL,REGIÃO SUDESTE,SÃO PAULO,BIOVERDE (EX-BIOPETROSUL),BIODIESEL,0
17579,2020,JUL,REGIÃO SUDESTE,SÃO PAULO,BIO PETRO,BIODIESEL,0
17580,2020,JUL,REGIÃO SUDESTE,MINAS GERAIS,BIOSEP,BIODIESEL,0
17581,2020,AGO,REGIÃO SUDESTE,RIO DE JANEIRO,GRAN-VALLE,BIODIESEL,0
17582,2020,AGO,REGIÃO SUDESTE,SÃO PAULO,GRANOL (CAMPINAS),BIODIESEL,0
17583,2020,AGO,REGIÃO SUDESTE,SÃO PAULO,FRIGOL,BIODIESEL,0
17584,2020,AGO,REGIÃO SUDESTE,SÃO PAULO,INNOVATTI,BIODIESEL,0
17585,2020,AGO,REGIÃO SUDESTE,SÃO PAULO,FERTIBOM,BIODIESEL,0
17586,2020,AGO,REGIÃO SUDESTE,SÃO PAULO,SP Bio,BIODIESEL,0
17587,2020,AGO,REGIÃO SUDESTE,MINAS GERAIS,SOYMINAS,BIODIESEL,0
17588,2020,AGO,REGIÃO SUDESTE,SÃO PAULO,BIOCAPITAL,BIODIESEL,0
17589,2020,AGO,REGIÃO SUDESTE,MINAS GERAIS,B 100 (EX-BIOMINAS),BIODIESEL,0
17590,2020,AGO,REGIÃO SUDESTE,MINAS GERAIS,ABDIESEL,BIODIESEL,0
17591,2020,AGO,REGIÃO SUDESTE,SÃO PAULO,BIOVERDE (EX-BIOPETROSUL),BIODIESEL,0
17592,2020,AGO,REGIÃO SUDESTE,SÃO PAULO,BIO PETRO,BIODIESEL,0
17593,2020,AGO,REGIÃO SUDESTE,MINAS GERAIS,BIOSEP,BIODIESEL,0
17594,2020,MAI,REGIÃO SUDESTE,RIO DE JANEIRO,GRAN-VALLE,BIODIESEL,0
17595,2020,MAI,REGIÃO SUDESTE,SÃO PAULO,GRANOL (CAMPINAS),BIODIESEL,0
17596,2020,MAI,REGIÃO SUDESTE,SÃO PAULO,FRIGOL,BIODIESEL,0
17597,2020,MAI,REGIÃO SUDESTE,SÃO PAULO,INNOVATTI,BIODIESEL,0
17598,2020,MAI,REGIÃO SUDESTE,SÃO PAULO,FERTIBOM,BIODIESEL,0
17599,2020,MAI,REGIÃO SUDESTE,SÃO PAULO,SP Bio,BIODIESEL,0
17600,2020,MAI,REGIÃO SUDESTE,MINAS GERAIS,SOYMINAS,BIODIESEL,0
17601,2020,MAI,REGIÃO SUDESTE,SÃO PAULO,BIOCAPITAL,BIODIESEL,0
17602,2020,MAI,REGIÃO SUDESTE,MINAS GERAIS,B 100 (EX-BIOMINAS),BIODIESEL,0
17603,2020,MAI,REGIÃO SUDESTE,MINAS GERAIS,ABDIESEL,BIODIESEL,0
17604,2020,MAI,REGIÃO SUDESTE,SÃO PAULO,BIOVERDE (EX-BIOPETROSUL),BIODIESEL,0
17605,2020,MAI,REGIÃO SUDESTE,SÃO PAULO,BIO PETRO,BIODIESEL,0
17606,2020,MAI,REGIÃO SUDESTE,MINAS GERAIS,BIOSEP,BIODIESEL,0
17607,2020,JUN,REGIÃO SUDESTE,RIO DE JANEIRO,GRAN-VALLE,BIODIESEL,0
17608,2020,JUN,REGIÃO SUDESTE,SÃO PAULO,GRANOL (CAMPINAS),BIODIESEL,0
17609,2020,JUN,REGIÃO SUDESTE,SÃO PAULO,FRIGOL,BIODIESEL,0
17610,2020,JUN,REGIÃO SUDESTE,SÃO PAULO,INNOVATTI,BIODIESEL,0
17611,2020,JUN,REGIÃO SUDESTE,SÃO PAULO,FERTIBOM,BIODIESEL,0
17612,2020,JUN,REGIÃO SUDESTE,SÃO PAULO,SP Bio,BIODIESEL,0
17613,2020,JUN,REGIÃO SUDESTE,MINAS GERAIS,SOYMINAS,BIODIESEL,0
17614,2020,JUN,REGIÃO SUDESTE,SÃO PAULO,BIOCAPITAL,BIODIESEL,0
17615,2020,JUN,REGIÃO SUDESTE,MINAS GERAIS,B 100 (EX-BIOMINAS),BIODIESEL,0
17616,2020,JUN,REGIÃO SUDESTE,MINAS GERAIS,ABDIESEL,BIODIESEL,0
17617,2020,JUN,REGIÃO SUDESTE,SÃO PAULO,BIOVERDE (EX-BIOPETROSUL),BIODIESEL,0
17618,2020,JUN,REGIÃO SUDESTE,SÃO PAULO,BIO PETRO,BIODIESEL,0
17619,2020,JUN,REGIÃO SUDESTE,MINAS GERAIS,BIOSEP,BIODIESEL,0
17620,2020,SET,REGIÃO SUDESTE,RIO DE JANEIRO,GRAN-VALLE,BIODIESEL,0
17621,2020,SET,REGIÃO SUDESTE,SÃO PAULO,GRANOL (CAMPINAS),BIODIESEL,0
17622,2020,SET,REGIÃO SUDESTE,SÃO PAULO,FRIGOL,BIODIESEL,0
17623,2020,SET,REGIÃO SUDESTE,SÃO PAULO,INNOVATTI,BIODIESEL,0
17624,2020,SET,REGIÃO SUDESTE,RIO DE JANEIRO,CESBRA,BIODIESEL,0
17625,2020,SET,REGIÃO SUDESTE,SÃO PAULO,FERTIBOM,BIODIESEL,0
17626,2020,SET,REGIÃO SUDESTE,SÃO PAULO,SP Bio,BIODIESEL,0
17627,2020,SET,REGIÃO SUDESTE,MINAS GERAIS,SOYMINAS,BIODIESEL,0
17628,2020,SET,REGIÃO SUDESTE,SÃO PAULO,BIOCAPITAL,BIODIESEL,0
17629,2020,SET,REGIÃO SUDESTE,MINAS GERAIS,B 100 (EX-BIOMINAS),BIODIESEL,0
17630,2020,SET,REGIÃO SUDESTE,MINAS GERAIS,ABDIESEL,BIODIESEL,0
17631,2020,SET,REGIÃO SUDESTE,SÃO PAULO,BIOVERDE (EX-BIOPETROSUL),BIODIESEL,0
17632,2020,SET,REGIÃO SUDESTE,SÃO PAULO,BIO PETRO,BIODIESEL,0
17633,2020,SET,REGIÃO SUDESTE,MINAS GERAIS,BIOSEP,BIODIESEL,0
17634,2020,DEZ,REGIÃO SUDESTE,RIO DE JANEIRO,GRAN-VALLE,BIODIESEL,0
17635,2020,DEZ,REGIÃO SUDESTE,SÃO PAULO,GRANOL (CAMPINAS),BIODIESEL,0
17636,2020,DEZ,REGIÃO SUDESTE,SÃO PAULO,FRIGOL,BIODIESEL,0
17637,2020,DEZ,REGIÃO SUDESTE,SÃO PAULO,INNOVATTI,BIODIESEL,0
17638,2020,DEZ,REGIÃO SUDESTE,RIO DE JANEIRO,CESBRA,BIODIESEL,0
17639,2020,DEZ,REGIÃO SUDESTE,SÃO PAULO,FERTIBOM,BIODIESEL,0
17640,2020,DEZ,REGIÃO SUDESTE,SÃO PAULO,BIOCAPITAL,BIODIESEL,0
17641,2020,DEZ,REGIÃO SUDESTE,MINAS GERAIS,SOYMINAS,BIODIESEL,0
17642,2020,DEZ,REGIÃO SUDESTE,SÃO PAULO,SP Bio,BIODIESEL,0
17643,2020,DEZ,REGIÃO SUDESTE,MINAS GERAIS,B 100 (EX-BIOMINAS),BIODIESEL,0
17644,2020,DEZ,REGIÃO SUDESTE,MINAS GERAIS,ABDIESEL,BIODIESEL,0
17645,2020,DEZ,REGIÃO SUDESTE,SÃO PAULO,BIOVERDE (EX-BIOPETROSUL),BIODIESEL,0
17646,2020,DEZ,REGIÃO SUDESTE,SÃO PAULO,BIO PETRO,BIODIESEL,0
17647,2020,DEZ,REGIÃO SUDESTE,MINAS GERAIS,BIOSEP,BIODIESEL,0
17648,2020,JAN,REGIÃO SUL,RIO GRANDE DO SUL,GRANOL (CACHOEIRA DO SUL),BIODIESEL,0
17649,2020,JAN,REGIÃO SUL,SANTA CATARINA,SEARA,BIODIESEL,0
17650,2020,JAN,REGIÃO SUL,PARANÁ,BIOPAR BIOENERGIA,BIODIESEL,0
17651,2020,JAN,REGIÃO SUL,PARANÁ,BIOLIX,BIODIESEL,0
17652,2020,JAN,REGIÃO SUL,PARANÁ,BIGFRANGO,BIODIESEL,0
17653,2020,JAN,REGIÃO SUL,RIO GRANDE DO SUL,CAMERA (ROSARIO DO SUL),BIODIESEL,0
17654,2020,JAN,REGIÃO SUL,RIO GRANDE DO SUL,BRASIL ECODIESEL (ROSARIO DO SUL),BIODIESEL,0
17655,2020,OUT,REGIÃO SUDESTE,RIO DE JANEIRO,GRAN-VALLE,BIODIESEL,0
17656,2020,OUT,REGIÃO SUDESTE,SÃO PAULO,GRANOL (CAMPINAS),BIODIESEL,0
17657,2020,OUT,REGIÃO SUDESTE,SÃO PAULO,FRIGOL,BIODIESEL,0
17658,2020,OUT,REGIÃO SUDESTE,SÃO PAULO,INNOVATTI,BIODIESEL,0
17659,2020,OUT,REGIÃO SUDESTE,RIO DE JANEIRO,CESBRA,BIODIESEL,0
17660,2020,OUT,REGIÃO SUDESTE,SÃO PAULO,FERTIBOM,BIODIESEL,0
17661,2020,OUT,REGIÃO SUDESTE,SÃO PAULO,SP Bio,BIODIESEL,0
17662,2020,OUT,REGIÃO SUDESTE,MINAS GERAIS,SOYMINAS,BIODIESEL,0
17663,2020,OUT,REGIÃO SUDESTE,SÃO PAULO,BIOCAPITAL,BIODIESEL,0
17664,2020,OUT,REGIÃO SUDESTE,MINAS GERAIS,B 100 (EX-BIOMINAS),BIODIESEL,0
17665,2020,OUT,REGIÃO SUDESTE,MINAS GERAIS,ABDIESEL,BIODIESEL,0
17666,2020,OUT,REGIÃO SUDESTE,SÃO PAULO,BIOVERDE (EX-BIOPETROSUL),BIODIESEL,0
17667,2020,OUT,REGIÃO SUDESTE,SÃO PAULO,BIO PETRO,BIODIESEL,0
17668,2020,OUT,REGIÃO SUDESTE,MINAS GERAIS,BIOSEP,BIODIESEL,0
17669,2020,NOV,REGIÃO SUDESTE,RIO DE JANEIRO,GRAN-VALLE,BIODIESEL,0
17670,2020,NOV,REGIÃO SUDESTE,SÃO PAULO,GRANOL (CAMPINAS),BIODIESEL,0
17671,2020,NOV,REGIÃO SUDESTE,SÃO PAULO,FRIGOL,BIODIESEL,0
17672,2020,NOV,REGIÃO SUDESTE,SÃO PAULO,INNOVATTI,BIODIESEL,0
17673,2020,NOV,REGIÃO SUDESTE,RIO DE JANEIRO,CESBRA,BIODIESEL,0
17674,2020,NOV,REGIÃO SUDESTE,SÃO PAULO,FERTIBOM,BIODIESEL,0
17675,2020,NOV,REGIÃO SUDESTE,SÃO PAULO,BIOCAPITAL,BIODIESEL,0
17676,2020,NOV,REGIÃO SUDESTE,MINAS GERAIS,SOYMINAS,BIODIESEL,0
17677,2020,NOV,REGIÃO SUDESTE,SÃO PAULO,SP Bio,BIODIESEL,0
17678,2020,NOV,REGIÃO SUDESTE,MINAS GERAIS,B 100 (EX-BIOMINAS),BIODIESEL,0
17679,2020,NOV,REGIÃO SUDESTE,MINAS GERAIS,ABDIESEL,BIODIESEL,0
17680,2020,NOV,REGIÃO SUDESTE,SÃO PAULO,BIOVERDE (EX-BIOPETROSUL),BIODIESEL,0
17681,2020,NOV,REGIÃO SUDESTE,SÃO PAULO,BIO PETRO,BIODIESEL,0
17682,2020,NOV,REGIÃO SUDESTE,MINAS GERAIS,BIOSEP,BIODIESEL,0
17683,2020,MAR,REGIÃO CENTRO-OESTE,GOIÁS,GRANOL (ANÁPOLIS),BIODIESEL,"27280,716"
17684,2020,ABR,REGIÃO CENTRO-OESTE,GOIÁS,GRANOL (ANÁPOLIS),BIODIESEL,"23640,363"
17685,2020,JAN,REGIÃO CENTRO-OESTE,GOIÁS,GRANOL (ANÁPOLIS),BIODIESEL,"15132,334"
17686,2020,FEV,REGIÃO CENTRO-OESTE,GOIÁS,GRANOL (ANÁPOLIS),BIODIESEL,"18127,922"
17687,2020,JAN,REGIÃO SUDESTE,SÃO PAULO,GRANOL (CAMPINAS),BIODIESEL,0
17688,2020,JAN,REGIÃO SUDESTE,SÃO PAULO,FRIGOL,BIODIESEL,0
17689,2020,JAN,REGIÃO SUDESTE,RIO DE JANEIRO,GRAN-VALLE,BIODIESEL,0
17690,2020,JAN,REGIÃO SUDESTE,SÃO PAULO,INNOVATTI,BIODIESEL,0
17691,2020,JAN,REGIÃO SUDESTE,SÃO PAULO,FERTIBOM,BIODIESEL,0
17692,2020,JAN,REGIÃO SUDESTE,MINAS GERAIS,SOYMINAS,BIODIESEL,0
17693,2020,JAN,REGIÃO SUDESTE,SÃO PAULO,SP Bio,BIODIESEL,0
17694,2020,JAN,REGIÃO SUDESTE,SÃO PAULO,BIOCAPITAL,BIODIESEL,0
17695,2020,JAN,REGIÃO SUDESTE,MINAS GERAIS,B 100 (EX-BIOMINAS),BIODIESEL,0
17696,2020,JAN,REGIÃO SUDESTE,MINAS GERAIS,ABDIESEL,BIODIESEL,0
17697,2020,JAN,REGIÃO SUDESTE,SÃO PAULO,BIOVERDE (EX-BIOPETROSUL),BIODIESEL,0
17698,2020,JAN,REGIÃO SUDESTE,SÃO PAULO,BIO PETRO,BIODIESEL,0
17699,2020,JAN,REGIÃO SUDESTE,MINAS GERAIS,BIOSEP,BIODIESEL,0
17700,2020,FEV,REGIÃO SUDESTE,SÃO PAULO,GRANOL (CAMPINAS),BIODIESEL,0
17701,2020,FEV,REGIÃO SUDESTE,SÃO PAULO,FRIGOL,BIODIESEL,0
17702,2020,FEV,REGIÃO SUDESTE,RIO DE JANEIRO,GRAN-VALLE,BIODIESEL,0
17703,2020,FEV,REGIÃO SUDESTE,SÃO PAULO,INNOVATTI,BIODIESEL,0
17704,2020,FEV,REGIÃO SUDESTE,SÃO PAULO,FERTIBOM,BIODIESEL,0
17705,2020,FEV,REGIÃO SUDESTE,MINAS GERAIS,SOYMINAS,BIODIESEL,0
17706,2020,FEV,REGIÃO SUDESTE,SÃO PAULO,SP Bio,BIODIESEL,0
17707,2020,FEV,REGIÃO SUDESTE,SÃO PAULO,BIOCAPITAL,BIODIESEL,0
17708,2020,FEV,REGIÃO SUDESTE,MINAS GERAIS,B 100 (EX-BIOMINAS),BIODIESEL,0
17709,2020,FEV,REGIÃO SUDESTE,MINAS GERAIS,ABDIESEL,BIODIESEL,0
17710,2020,FEV,REGIÃO SUDESTE,SÃO PAULO,BIOVERDE (EX-BIOPETROSUL),BIODIESEL,0
17711,2020,FEV,REGIÃO SUDESTE,SÃO PAULO,BIO PETRO,BIODIESEL,0
17712,2020,FEV,REGIÃO SUDESTE,MINAS GERAIS,BIOSEP,BIODIESEL,0
17713,2020,NOV,REGIÃO SUL,RIO GRANDE DO SUL,GRANOL (CACHOEIRA DO SUL),BIODIESEL,"1138,091"
17714,2020,DEZ,REGIÃO SUL,RIO GRANDE DO SUL,GRANOL (CACHOEIRA DO SUL),BIODIESEL,"7290,077"
17715,2020,MAR,REGIÃO SUDESTE,SÃO PAULO,GRANOL (CAMPINAS),BIODIESEL,0
17716,2020,MAR,REGIÃO SUDESTE,SÃO PAULO,FRIGOL,BIODIESEL,0
17717,2020,MAR,REGIÃO SUDESTE,RIO DE JANEIRO,GRAN-VALLE,BIODIESEL,0
17718,2020,MAR,REGIÃO SUDESTE,SÃO PAULO,INNOVATTI,BIODIESEL,0
17719,2020,MAR,REGIÃO SUDESTE,SÃO PAULO,FERTIBOM,BIODIESEL,0
17720,2020,MAR,REGIÃO SUDESTE,MINAS GERAIS,SOYMINAS,BIODIESEL,0
17721,2020,MAR,REGIÃO SUDESTE,SÃO PAULO,SP Bio,BIODIESEL,0
17722,2020,MAR,REGIÃO SUDESTE,SÃO PAULO,PRISMA,BIODIESEL,0
17723,2020,MAR,REGIÃO SUDESTE,SÃO PAULO,BIOCAPITAL,BIODIESEL,0
17724,2020,MAR,REGIÃO SUDESTE,MINAS GERAIS,B 100 (EX-BIOMINAS),BIODIESEL,0
17725,2020,MAR,REGIÃO SUDESTE,MINAS GERAIS,ABDIESEL,BIODIESEL,0
17726,2020,MAR,REGIÃO SUDESTE,SÃO PAULO,BIOVERDE (EX-BIOPETROSUL),BIODIESEL,0
17727,2020,MAR,REGIÃO SUDESTE,SÃO PAULO,BIO PETRO,BIODIESEL,0
17728,2020,MAR,REGIÃO SUDESTE,MINAS GERAIS,BIOSEP,BIODIESEL,0
17729,2020,ABR,REGIÃO SUDESTE,SÃO PAULO,GRANOL (CAMPINAS),BIODIESEL,0
17730,2020,ABR,REGIÃO SUDESTE,RIO DE JANEIRO,GRAN-VALLE,BIODIESEL,0
17731,2020,ABR,REGIÃO SUDESTE,SÃO PAULO,FRIGOL,BIODIESEL,0
17732,2020,ABR,REGIÃO SUDESTE,SÃO PAULO,INNOVATTI,BIODIESEL,0
17733,2020,ABR,REGIÃO SUDESTE,SÃO PAULO,FERTIBOM,BIODIESEL,0
17734,2020,ABR,REGIÃO SUDESTE,MINAS GERAIS,SOYMINAS,BIODIESEL,0
17735,2020,ABR,REGIÃO SUDESTE,SÃO PAULO,SP Bio,BIODIESEL,0
17736,2020,ABR,REGIÃO SUDESTE,SÃO PAULO,BIOCAPITAL,BIODIESEL,0
17737,2020,ABR,REGIÃO SUDESTE,MINAS GERAIS,B 100 (EX-BIOMINAS),BIODIESEL,0
17738,2020,ABR,REGIÃO SUDESTE,MINAS GERAIS,ABDIESEL,BIODIESEL,0
17739,2020,ABR,REGIÃO SUDESTE,SÃO PAULO,BIOVERDE (EX-BIOPETROSUL),BIODIESEL,0
17740,2020,ABR,REGIÃO SUDESTE,SÃO PAULO,BIO PETRO,BIODIESEL,0
17741,2020,ABR,REGIÃO SUDESTE,MINAS GERAIS,BIOSEP,BIODIESEL,0
17742,2020,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,FIAGRIL,BIODIESEL,"14935,7"
17743,2020,JUL,REGIÃO CENTRO-OESTE,MATO GROSSO,FIAGRIL,BIODIESEL,"15198,79"
17744,2020,ABR,REGIÃO CENTRO-OESTE,MATO GROSSO,FIAGRIL,BIODIESEL,"5970,528"
17745,2020,MAI,REGIÃO CENTRO-OESTE,MATO GROSSO,FIAGRIL,BIODIESEL,"8160,035"
17746,2020,AGO,REGIÃO CENTRO-OESTE,MATO GROSSO,FIAGRIL,BIODIESEL,"15130,086"
17747,2020,NOV,REGIÃO CENTRO-OESTE,MATO GROSSO,FIAGRIL,BIODIESEL,"14646,495"
17748,2020,DEZ,REGIÃO CENTRO-OESTE,MATO GROSSO,FIAGRIL,BIODIESEL,"6266,223"
17749,2020,SET,REGIÃO CENTRO-OESTE,MATO GROSSO,FIAGRIL,BIODIESEL,"14382,379"
17750,2020,OUT,REGIÃO CENTRO-OESTE,MATO GROSSO,FIAGRIL,BIODIESEL,"14995,826"
17751,2020,SET,REGIÃO SUL,RIO GRANDE DO SUL,FUGA,BIODIESEL,"11077,616"
17752,2020,OUT,REGIÃO SUL,RIO GRANDE DO SUL,FUGA,BIODIESEL,"11752,386"
17753,2020,JUL,REGIÃO SUL,RIO GRANDE DO SUL,FUGA,BIODIESEL,"11226,305"
17754,2020,AGO,REGIÃO SUL,RIO GRANDE DO SUL,FUGA,BIODIESEL,"12441,321"
17755,2020,NOV,REGIÃO SUL,RIO GRANDE DO SUL,FUGA,BIODIESEL,"11315,193"
17756,2020,DEZ,REGIÃO SUL,RIO GRANDE DO SUL,FUGA,BIODIESEL,"9830,028"
17757,2020,JAN,REGIÃO SUL,RIO GRANDE DO SUL,FUGA,BIODIESEL,"9355,747"
17758,2020,FEV,REGIÃO SUL,RIO GRANDE DO SUL,FUGA,BIODIESEL,"10634,305"
17759,2020,MAI,REGIÃO SUL,RIO GRANDE DO SUL,FUGA,BIODIESEL,"10707,885"
17760,2020,JUN,REGIÃO SUL,RIO GRANDE DO SUL,FUGA,BIODIESEL,"10792,889"
17761,2020,MAR,REGIÃO SUL,RIO GRANDE DO SUL,FUGA,BIODIESEL,"11155,764"
17762,2020,ABR,REGIÃO SUL,RIO GRANDE DO SUL,FUGA,BIODIESEL,"9008,098"
17763,2020,MAI,REGIÃO CENTRO-OESTE,GOIÁS,GRANOL (ANÁPOLIS),BIODIESEL,"30468,863"
17764,2020,JUN,REGIÃO CENTRO-OESTE,GOIÁS,JATAI,BIODIESEL,0
17765,2020,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,GRUPAL (EX-COOAMI),BIODIESEL,0
17766,2020,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,CLV,BIODIESEL,0
17767,2020,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,COOPERBIO (LUCAS DO RIO VERDE),BIODIESEL,0
17768,2020,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,COOMISA,BIODIESEL,0
17769,2020,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,COOPERBIO (CUIABA),BIODIESEL,0
17770,2020,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,RENOBRAS,BIODIESEL,0
17771,2020,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,USIBIO,BIODIESEL,0
17772,2020,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,SSIL,BIODIESEL,0
17773,2020,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,TECNODIESEL,BIODIESEL,0
17774,2020,JUN,REGIÃO CENTRO-OESTE,GOIÁS,OLFAR,BIODIESEL,0
17775,2020,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,BIOCAR,BIODIESEL,0
17776,2020,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,BIO BRAZILIAN,BIODIESEL,0
17777,2020,JUN,REGIÃO CENTRO-OESTE,GOIÁS,BIONASA,BIODIESEL,0
17778,2020,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,BIOCAMP,BIODIESEL,0
17779,2020,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,AGRENCO,BIODIESEL,0
17780,2020,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,AGROSOJA,BIODIESEL,0
17781,2020,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,BEIRA RIO,BIODIESEL,0
17782,2020,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,ARAGUASSU,BIODIESEL,0
17783,2020,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,CAIBIENSE,BIODIESEL,0
17784,2020,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,BARRALCOOL,BIODIESEL,0
17785,2020,JUN,REGIÃO CENTRO-OESTE,GOIÁS,CEREAL,BIODIESEL,0
17786,2020,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,BIO VIDA,BIODIESEL,0
17787,2020,JUL,REGIÃO CENTRO-OESTE,GOIÁS,JATAI,BIODIESEL,0
17788,2020,JUL,REGIÃO CENTRO-OESTE,MATO GROSSO,GRUPAL (EX-COOAMI),BIODIESEL,0
17789,2020,JUL,REGIÃO CENTRO-OESTE,MATO GROSSO,CLV,BIODIESEL,0
17790,2020,JUL,REGIÃO CENTRO-OESTE,MATO GROSSO,COOPERBIO (LUCAS DO RIO VERDE),BIODIESEL,0
17791,2020,JUL,REGIÃO CENTRO-OESTE,MATO GROSSO,COOMISA,BIODIESEL,0
17792,2020,JUL,REGIÃO CENTRO-OESTE,MATO GROSSO,COOPERBIO (CUIABA),BIODIESEL,0
