ANO;MÊS;GRANDE REGIÃO;UNIDADE DA FEDERAÇÃO;PRODUTOR;PRODUTO;PRODUÇÃO
2018;FEV;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;TECNODIESEL;BIODIESEL;0
2018;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO;SSIL;BIODIESEL;0
2018;FEV;REGIÃO CENTRO-OESTE;MATO GROSSO;SSIL;BIODIESEL;0
2018;NOV;REGIÃO SUDESTE;SÃO PAULO;SP Bio;BIODIESEL;0
2018;DEZ;REGIÃO SUDESTE;SÃO PAULO;SP Bio;BIODIESEL;0
2018;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO;SSIL;BIODIESEL;0
2018;JUN;REGIÃO CENTRO-OESTE;MATO GROSSO;SSIL;BIODIESEL;0
2018;JUL;REGIÃO CENTRO-OESTE;MATO GROSSO;SSIL;BIODIESEL;0
2018;ABR;REGIÃO CENTRO-OESTE;MATO GROSSO;SSIL;BIODIESEL;0
2018;MAI;REGIÃO CENTRO-OESTE;MATO GROSSO;SSIL;BIODIESEL;0
2018;ABR;REGIÃO SUL;RIO GRANDE DO SUL;TRES TENTOS;BIODIESEL;12624,462
2018;MAI;REGIÃO SUL;RIO GRANDE DO SUL;TRES TENTOS;BIODIESEL;12017,827
2018;FEV;REGIÃO SUL;RIO GRANDE DO SUL;TRES TENTOS;BIODIESEL;3982,91
2018;MAR;REGIÃO SUL;RIO GRANDE DO SUL;TRES TENTOS;BIODIESEL;12166,979
2018;JUN;REGIÃO SUL;RIO GRANDE DO SUL;TRES TENTOS;BIODIESEL;13632,473
2018;SET;REGIÃO SUL;RIO GRANDE DO SUL;TRES TENTOS;BIODIESEL;9979,956
2018;OUT;REGIÃO SUL;RIO GRANDE DO SUL;TRES TENTOS;BIODIESEL;10888,261
2018;JUL;REGIÃO SUL;RIO GRANDE DO SUL;TRES TENTOS;BIODIESEL;12772,298
2018;AGO;REGIÃO SUL;RIO GRANDE DO SUL;TRES TENTOS;BIODIESEL;14290,531
2018;JUL;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;TECNODIESEL;BIODIESEL;0
2018;AGO;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;TECNODIESEL;BIODIESEL;0
2018;MAI;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;TECNODIESEL;BIODIESEL;0
2018;JUN;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;TECNODIESEL;BIODIESEL;0
2018;SET;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;TECNODIESEL;BIODIESEL;0
2018;DEZ;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;TECNODIESEL;BIODIESEL;0
2018;JAN;REGIÃO SUL;RIO GRANDE DO SUL;TRES TENTOS;BIODIESEL;6621,163
2018;OUT;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;TECNODIESEL;BIODIESEL;0
2018;NOV;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;TECNODIESEL;BIODIESEL;0
2018;AGO;REGIÃO CENTRO-OESTE;GOIÁS;OLFAR;BIODIESEL;0
2018;SET;REGIÃO CENTRO-OESTE;GOIÁS;OLFAR;BIODIESEL;0
2018;JUN;REGIÃO CENTRO-OESTE;GOIÁS;OLFAR;BIODIESEL;0
2018;JUL;REGIÃO CENTRO-OESTE;GOIÁS;OLFAR;BIODIESEL;0
2018;OUT;REGIÃO CENTRO-OESTE;GOIÁS;OLFAR;BIODIESEL;0
2018;JAN;REGIÃO SUL;RIO GRANDE DO SUL;OLFAR;BIODIESEL;15291,654
2018;FEV;REGIÃO SUL;RIO GRANDE DO SUL;OLFAR;BIODIESEL;15209,037
2018;NOV;REGIÃO CENTRO-OESTE;GOIÁS;OLFAR;BIODIESEL;0
2018;DEZ;REGIÃO CENTRO-OESTE;GOIÁS;OLFAR;BIODIESEL;0
2018;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;OLFAR;BIODIESEL;6801,275
2018;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;OLFAR;BIODIESEL;8096,761
2018;SET;REGIÃO SUDESTE;RIO DE JANEIRO;OLFAR;BIODIESEL;8666,318
2018;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;OLFAR;BIODIESEL;5796,476
2018;JAN;REGIÃO CENTRO-OESTE;GOIÁS;OLFAR;BIODIESEL;0
2018;ABR;REGIÃO CENTRO-OESTE;GOIÁS;OLFAR;BIODIESEL;0
2018;MAI;REGIÃO CENTRO-OESTE;GOIÁS;OLFAR;BIODIESEL;0
2018;FEV;REGIÃO CENTRO-OESTE;GOIÁS;OLFAR;BIODIESEL;0
2018;MAR;REGIÃO CENTRO-OESTE;GOIÁS;OLFAR;BIODIESEL;0
2018;FEV;REGIÃO SUDESTE;SÃO PAULO;ORLANDIA;BIODIESEL;3649,522
2018;MAR;REGIÃO SUDESTE;SÃO PAULO;ORLANDIA;BIODIESEL;7276,988
2018;DEZ;REGIÃO SUL;RIO GRANDE DO SUL;OLFAR;BIODIESEL;18617,201
2018;JAN;REGIÃO SUDESTE;SÃO PAULO;ORLANDIA;BIODIESEL;2930,808
2018;ABR;REGIÃO SUDESTE;SÃO PAULO;ORLANDIA;BIODIESEL;7630,022
2018;JUL;REGIÃO SUDESTE;SÃO PAULO;ORLANDIA;BIODIESEL;7043,693
2018;AGO;REGIÃO SUDESTE;SÃO PAULO;ORLANDIA;BIODIESEL;8149,532
2018;MAI;REGIÃO SUDESTE;SÃO PAULO;ORLANDIA;BIODIESEL;4963,966
2018;JUN;REGIÃO SUDESTE;SÃO PAULO;ORLANDIA;BIODIESEL;7897,361
2018;MAI;REGIÃO SUL;RIO GRANDE DO SUL;OLFAR;BIODIESEL;11068,113
2018;JUN;REGIÃO SUL;RIO GRANDE DO SUL;OLFAR;BIODIESEL;16622,619
2018;MAR;REGIÃO SUL;RIO GRANDE DO SUL;OLFAR;BIODIESEL;16614,536
2018;ABR;REGIÃO SUL;RIO GRANDE DO SUL;OLFAR;BIODIESEL;15987,804
2018;JUL;REGIÃO SUL;RIO GRANDE DO SUL;OLFAR;BIODIESEL;18068,352
2018;OUT;REGIÃO SUL;RIO GRANDE DO SUL;OLFAR;BIODIESEL;14812,603
2018;NOV;REGIÃO SUL;RIO GRANDE DO SUL;OLFAR;BIODIESEL;18543,516
2018;AGO;REGIÃO SUL;RIO GRANDE DO SUL;OLFAR;BIODIESEL;16980,806
2018;SET;REGIÃO SUL;RIO GRANDE DO SUL;OLFAR;BIODIESEL;16807,344
2018;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;OLFAR;BIODIESEL;10070,48
2018;JUL;REGIÃO NORDESTE;CEARÁ;NUTEC;BIODIESEL;0
2018;AGO;REGIÃO NORDESTE;CEARÁ;NUTEC;BIODIESEL;0
2018;MAI;REGIÃO NORDESTE;CEARÁ;NUTEC;BIODIESEL;0
2018;JUN;REGIÃO NORDESTE;CEARÁ;NUTEC;BIODIESEL;0
2018;SET;REGIÃO NORDESTE;CEARÁ;NUTEC;BIODIESEL;0
2018;DEZ;REGIÃO NORDESTE;CEARÁ;NUTEC;BIODIESEL;0
2018;JAN;REGIÃO SUL;RIO GRANDE DO SUL;OLEOPLAN;BIODIESEL;21226,571
2018;OUT;REGIÃO NORDESTE;CEARÁ;NUTEC;BIODIESEL;0
2018;NOV;REGIÃO NORDESTE;CEARÁ;NUTEC;BIODIESEL;0
2018;OUT;REGIÃO CENTRO-OESTE;MATO GROSSO;COFCO;BIODIESEL;25419,236
2018;NOV;REGIÃO CENTRO-OESTE;MATO GROSSO;COFCO;BIODIESEL;23681,583
2018;AGO;REGIÃO CENTRO-OESTE;MATO GROSSO;COFCO;BIODIESEL;17708,288
2018;SET;REGIÃO CENTRO-OESTE;MATO GROSSO;COFCO;BIODIESEL;24440,569
2018;DEZ;REGIÃO CENTRO-OESTE;MATO GROSSO;COFCO;BIODIESEL;21639,28
2018;MAR;REGIÃO NORDESTE;CEARÁ;NUTEC;BIODIESEL;0
2018;ABR;REGIÃO NORDESTE;CEARÁ;NUTEC;BIODIESEL;0
2018;JAN;REGIÃO NORDESTE;CEARÁ;NUTEC;BIODIESEL;0
2018;FEV;REGIÃO NORDESTE;CEARÁ;NUTEC;BIODIESEL;0
2018;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;OLFAR;BIODIESEL;0
2018;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;OLFAR;BIODIESEL;2242,566
2018;NOV;REGIÃO SUL;RIO GRANDE DO SUL;OLEOPLAN;BIODIESEL;32660,006
2018;DEZ;REGIÃO SUL;RIO GRANDE DO SUL;OLEOPLAN;BIODIESEL;32450,662
2018;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;OLFAR;BIODIESEL;6832,239
2018;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;OLFAR;BIODIESEL;7521,242
2018;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;OLFAR;BIODIESEL;9929,877
2018;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;OLFAR;BIODIESEL;7726,921
2018;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;OLFAR;BIODIESEL;5485,475
2018;ABR;REGIÃO SUL;RIO GRANDE DO SUL;OLEOPLAN;BIODIESEL;31313,766
2018;MAI;REGIÃO SUL;RIO GRANDE DO SUL;OLEOPLAN;BIODIESEL;27790,987
2018;FEV;REGIÃO SUL;RIO GRANDE DO SUL;OLEOPLAN;BIODIESEL;12648,376
2018;MAR;REGIÃO SUL;RIO GRANDE DO SUL;OLEOPLAN;BIODIESEL;29526,203
2018;JUN;REGIÃO SUL;RIO GRANDE DO SUL;OLEOPLAN;BIODIESEL;32350,248
2018;SET;REGIÃO SUL;RIO GRANDE DO SUL;OLEOPLAN;BIODIESEL;32196,416
2018;OUT;REGIÃO SUL;RIO GRANDE DO SUL;OLEOPLAN;BIODIESEL;33694,661
2018;JUL;REGIÃO SUL;RIO GRANDE DO SUL;OLEOPLAN;BIODIESEL;33005,964
2018;AGO;REGIÃO SUL;RIO GRANDE DO SUL;OLEOPLAN;BIODIESEL;29894,291
2018;SET;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);BIODIESEL;17518,538
2018;OUT;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);BIODIESEL;14954,025
2018;JUL;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);BIODIESEL;15324,224
2018;AGO;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);BIODIESEL;17892,242
2018;NOV;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);BIODIESEL;19012,216
2018;FEV;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);BIODIESEL;10272,872
2018;MAR;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);BIODIESEL;10554,517
2018;DEZ;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);BIODIESEL;16520,282
2018;JAN;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);BIODIESEL;11021,131
2018;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);BIODIESEL;0
2018;JAN;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);BIODIESEL;13720,54
2018;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);BIODIESEL;0
2018;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);BIODIESEL;0
2018;FEV;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);BIODIESEL;13078,318
2018;MAI;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);BIODIESEL;14826,448
2018;JUN;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);BIODIESEL;14589,043
2018;MAR;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);BIODIESEL;17195,406
2018;ABR;REGIÃO NORDESTE;BAHIA;PETROBRAS (CANDEIAS);BIODIESEL;13318,823
2018;MAR;REGIÃO SUL;PARANÁ;POTENCIAL;BIODIESEL;27781,101
2018;ABR;REGIÃO SUL;PARANÁ;POTENCIAL;BIODIESEL;26815,288
2018;JAN;REGIÃO SUL;PARANÁ;POTENCIAL;BIODIESEL;24370,651
2018;FEV;REGIÃO SUL;PARANÁ;POTENCIAL;BIODIESEL;26533,671
2018;MAI;REGIÃO SUL;PARANÁ;POTENCIAL;BIODIESEL;22122,974
2018;AGO;REGIÃO SUL;PARANÁ;POTENCIAL;BIODIESEL;27083,737
2018;SET;REGIÃO SUL;PARANÁ;POTENCIAL;BIODIESEL;25006,719
2018;JUN;REGIÃO SUL;PARANÁ;POTENCIAL;BIODIESEL;28868,124
2018;JUL;REGIÃO SUL;PARANÁ;POTENCIAL;BIODIESEL;29931,313
2018;JUN;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);BIODIESEL;10554,689
2018;JUL;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);BIODIESEL;8199,859
2018;ABR;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);BIODIESEL;10531,073
2018;MAI;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);BIODIESEL;9269,827
2018;AGO;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);BIODIESEL;11395,212
2018;NOV;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);BIODIESEL;10378,423
2018;DEZ;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);BIODIESEL;12672,819
2018;SET;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);BIODIESEL;11665,444
2018;OUT;REGIÃO SUDESTE;MINAS GERAIS;PETROBRAS (MONTES CLAROS);BIODIESEL;11429,782
2018;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);BIODIESEL;0
2018;AGO;REGIÃO NORTE;RONDÔNIA;OURO VERDE;BIODIESEL;0
2018;SET;REGIÃO NORTE;RONDÔNIA;OURO VERDE;BIODIESEL;0
2018;JUN;REGIÃO NORTE;RONDÔNIA;OURO VERDE;BIODIESEL;0
2018;JUL;REGIÃO NORTE;RONDÔNIA;OURO VERDE;BIODIESEL;0
2018;OUT;REGIÃO NORTE;RONDÔNIA;OURO VERDE;BIODIESEL;0
2018;JAN;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);BIODIESEL;0
2018;FEV;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);BIODIESEL;0
2018;NOV;REGIÃO NORTE;RONDÔNIA;OURO VERDE;BIODIESEL;0
2018;DEZ;REGIÃO NORTE;RONDÔNIA;OURO VERDE;BIODIESEL;0
2018;NOV;REGIÃO SUDESTE;SÃO PAULO;ORLANDIA;BIODIESEL;4380,24
2018;DEZ;REGIÃO SUDESTE;SÃO PAULO;ORLANDIA;BIODIESEL;6364,299
2018;SET;REGIÃO SUDESTE;SÃO PAULO;ORLANDIA;BIODIESEL;8889,703
2018;OUT;REGIÃO SUDESTE;SÃO PAULO;ORLANDIA;BIODIESEL;6739,235
2018;JAN;REGIÃO NORTE;RONDÔNIA;OURO VERDE;BIODIESEL;0
2018;ABR;REGIÃO NORTE;RONDÔNIA;OURO VERDE;BIODIESEL;0
2018;MAI;REGIÃO NORTE;RONDÔNIA;OURO VERDE;BIODIESEL;0
2018;FEV;REGIÃO NORTE;RONDÔNIA;OURO VERDE;BIODIESEL;0
2018;MAR;REGIÃO NORTE;RONDÔNIA;OURO VERDE;BIODIESEL;0
2018;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);BIODIESEL;0
2018;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);BIODIESEL;0
2018;DEZ;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);BIODIESEL;0
2018;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);BIODIESEL;0
2018;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);BIODIESEL;0
2018;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);BIODIESEL;0
2018;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);BIODIESEL;0
2018;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);BIODIESEL;0
2018;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;PETROBRAS (GUAMARE);BIODIESEL;0
2018;MAI;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);BIODIESEL;0
2018;JUN;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);BIODIESEL;0
2018;MAR;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);BIODIESEL;0
2018;ABR;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);BIODIESEL;0
2018;JUL;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);BIODIESEL;0
2018;OUT;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);BIODIESEL;0
2018;NOV;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);BIODIESEL;0
2018;AGO;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);BIODIESEL;0
2018;SET;REGIÃO NORDESTE;CEARÁ;PETROBRAS (QUIXADA);BIODIESEL;0
2018;NOV;REGIÃO CENTRO-OESTE;GOIÁS;CEREAL;BIODIESEL;0
2018;ABR;REGIÃO NORDESTE;BAHIA;BINATURAL BAHIA;BIODIESEL;0
2018;MAI;REGIÃO NORDESTE;BAHIA;BINATURAL BAHIA;BIODIESEL;0
2018;FEV;REGIÃO NORDESTE;BAHIA;BINATURAL BAHIA;BIODIESEL;0
2018;MAR;REGIÃO NORDESTE;BAHIA;BINATURAL BAHIA;BIODIESEL;0
2018;JUN;REGIÃO NORDESTE;BAHIA;BINATURAL BAHIA;BIODIESEL;0
2018;SET;REGIÃO NORDESTE;BAHIA;BINATURAL BAHIA;BIODIESEL;0
2018;OUT;REGIÃO NORDESTE;BAHIA;BINATURAL BAHIA;BIODIESEL;0
2018;JUL;REGIÃO NORDESTE;BAHIA;BINATURAL BAHIA;BIODIESEL;0
2018;AGO;REGIÃO NORDESTE;BAHIA;BINATURAL BAHIA;BIODIESEL;0
2018;JUL;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;BIODIESEL;12833,219
2018;AGO;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;BIODIESEL;11945,804
2018;MAI;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;BIODIESEL;8101,966
2018;JUN;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;BIODIESEL;11725,714
2018;SET;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;BIODIESEL;13293,029
2018;DEZ;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;BIODIESEL;13594,664
2018;JAN;REGIÃO NORDESTE;BAHIA;BINATURAL BAHIA;BIODIESEL;0
2018;OUT;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;BIODIESEL;12947,895
2018;NOV;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;BIODIESEL;11588,985
2018;OUT;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;BIODIESEL;0
2018;NOV;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;BIODIESEL;0
2018;AGO;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;BIODIESEL;0
2018;SET;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;BIODIESEL;0
2018;DEZ;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;BIODIESEL;0
2018;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO OLEO;BIODIESEL;666,15
2018;ABR;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO OLEO;BIODIESEL;431,2
2018;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO OLEO;BIODIESEL;500,35
2018;FEV;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO OLEO;BIODIESEL;649,7
2018;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;BIODIESEL;0
2018;FEV;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;BIODIESEL;0
2018;NOV;REGIÃO NORDESTE;BAHIA;BINATURAL BAHIA;BIODIESEL;0
2018;DEZ;REGIÃO NORDESTE;BAHIA;BINATURAL BAHIA;BIODIESEL;0
2018;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;BIODIESEL;0
2018;JUN;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;BIODIESEL;0
2018;JUL;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;BIODIESEL;0
2018;ABR;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;BIODIESEL;0
2018;MAI;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;BIOCAR;BIODIESEL;0
2018;ABR;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;BIODIESEL;12689,255
2018;MAR;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;BIODIESEL;24117,266
2018;ABR;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;BIODIESEL;20122,665
2018;JAN;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;BIODIESEL;19182,25
2018;FEV;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;BIODIESEL;16029,949
2018;MAI;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;BIODIESEL;20350,585
2018;AGO;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;BIODIESEL;26854,843
2018;SET;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;BIODIESEL;26625,581
2018;JUN;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;BIODIESEL;26780,93
2018;JUL;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;BIODIESEL;26753,159
2018;JUN;REGIÃO SUDESTE;SÃO PAULO;JBS (EX-BRACOL EX-BERTIN);BIODIESEL;12524,079
2018;JUL;REGIÃO SUDESTE;SÃO PAULO;JBS (EX-BRACOL EX-BERTIN);BIODIESEL;13756,896
2018;ABR;REGIÃO SUDESTE;SÃO PAULO;JBS (EX-BRACOL EX-BERTIN);BIODIESEL;13324,639
2018;MAI;REGIÃO SUDESTE;SÃO PAULO;JBS (EX-BRACOL EX-BERTIN);BIODIESEL;11403,609
2018;AGO;REGIÃO SUDESTE;SÃO PAULO;JBS (EX-BRACOL EX-BERTIN);BIODIESEL;14265,086
2018;NOV;REGIÃO SUDESTE;SÃO PAULO;JBS (EX-BRACOL EX-BERTIN);BIODIESEL;12954,612
2018;DEZ;REGIÃO SUDESTE;SÃO PAULO;JBS (EX-BRACOL EX-BERTIN);BIODIESEL;12728,133
2018;SET;REGIÃO SUDESTE;SÃO PAULO;JBS (EX-BRACOL EX-BERTIN);BIODIESEL;13774,909
2018;OUT;REGIÃO SUDESTE;SÃO PAULO;JBS (EX-BRACOL EX-BERTIN);BIODIESEL;14472,947
2018;SET;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;BIODIESEL;0
2018;OUT;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;BIODIESEL;0
2018;JUL;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;BIODIESEL;0
2018;AGO;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;BIODIESEL;0
2018;NOV;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;BIODIESEL;0
2018;FEV;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;BIODIESEL;8180,188
2018;MAR;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;BIODIESEL;11901,902
2018;DEZ;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;BIODIESEL;0
2018;JAN;REGIÃO CENTRO-OESTE;GOIÁS;BINATURAL;BIODIESEL;10768,959
2018;DEZ;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;BIODIESEL;26368,824
2018;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;BIODIESEL;0
2018;OUT;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;BIODIESEL;26843,58
2018;NOV;REGIÃO SUL;RIO GRANDE DO SUL;BIANCHINI;BIODIESEL;25469,705
2018;FEV;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;BIODIESEL;0
2018;MAI;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;BIODIESEL;0
2018;JUN;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;BIODIESEL;0
2018;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;BIODIESEL;0
2018;ABR;REGIÃO CENTRO-OESTE;MATO GROSSO;BIO BRAZILIAN;BIODIESEL;0
2018;MAI;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);BIODIESEL;0
2018;JUN;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);BIODIESEL;0
2018;MAR;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);BIODIESEL;0
2018;ABR;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);BIODIESEL;0
2018;JUL;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);BIODIESEL;0
2018;OUT;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);BIODIESEL;0
2018;NOV;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);BIODIESEL;0
2018;AGO;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);BIODIESEL;0
2018;SET;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);BIODIESEL;0
2018;AGO;REGIÃO CENTRO-OESTE;GOIÁS;BIONASA;BIODIESEL;0
2018;SET;REGIÃO CENTRO-OESTE;GOIÁS;BIONASA;BIODIESEL;0
2018;JUN;REGIÃO CENTRO-OESTE;GOIÁS;BIONASA;BIODIESEL;0
2018;JUL;REGIÃO CENTRO-OESTE;GOIÁS;BIONASA;BIODIESEL;0
2018;OUT;REGIÃO CENTRO-OESTE;GOIÁS;BIONASA;BIODIESEL;0
2018;JAN;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);BIODIESEL;0
2018;FEV;REGIÃO SUDESTE;MINAS GERAIS;B 100 (EX-BIOMINAS);BIODIESEL;0
2018;NOV;REGIÃO CENTRO-OESTE;GOIÁS;BIONASA;BIODIESEL;0
2018;DEZ;REGIÃO CENTRO-OESTE;GOIÁS;BIONASA;BIODIESEL;0
2018;NOV;REGIÃO SUL;PARANÁ;BIOPAR BIOENERGIA;BIODIESEL;0
2018;DEZ;REGIÃO SUL;PARANÁ;BIOPAR BIOENERGIA;BIODIESEL;0
